	('Cluster: cluster-0', u'Majority Tissue: central_nervous_system', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-1', u'Majority Tissue: endometrium', 'number in clust: 14', 'Max Pct: 0.357142857143')	('Cluster: cluster-2', u'Majority Tissue: lung', 'number in clust: 28', 'Max Pct: 0.392857142857')	('Cluster: cluster-3', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 36', 'Max Pct: 1.0')	('Cluster: cluster-4', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 20', 'Max Pct: 1.0')	('Cluster: cluster-5', u'Majority Tissue: autonomic_ganglia', 'number in clust: 22', 'Max Pct: 0.5')	('Cluster: cluster-6', u'Majority Tissue: breast', 'number in clust: 34', 'Max Pct: 0.852941176471')	('Cluster: cluster-7', u'Majority Tissue: lung', 'number in clust: 76', 'Max Pct: 0.434210526316')	('Cluster: cluster-8', u'Majority Tissue: large_intestine', 'number in clust: 22', 'Max Pct: 0.863636363636')	('Cluster: cluster-9', u'Majority Tissue: lung', 'number in clust: 29', 'Max Pct: 0.241379310345')	('Cluster: cluster-10', u'Majority Tissue: skin', 'number in clust: 31', 'Max Pct: 0.967741935484')	('Cluster: cluster-11', u'Majority Tissue: kidney', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-12', u'Majority Tissue: thyroid', 'number in clust: 4', 'Max Pct: 0.5')	('Cluster: cluster-13', u'Majority Tissue: bone', 'number in clust: 9', 'Max Pct: 1.0')	('Cluster: cluster-14', u'Majority Tissue: central_nervous_system', 'number in clust: 2', 'Max Pct: 1.0')	('Cluster: cluster-15', u'Majority Tissue: lung', 'number in clust: 8', 'Max Pct: 0.75')	('Cluster: cluster-16', u'Majority Tissue: upper_aerodigestive_tract', 'number in clust: 46', 'Max Pct: 0.586956521739')	('Cluster: cluster-17', u'Majority Tissue: endometrium', 'number in clust: 2', 'Max Pct: 0.5')	('Cluster: cluster-18', u'Majority Tissue: liver', 'number in clust: 13', 'Max Pct: 0.846153846154')	('Cluster: cluster-19', u'Majority Tissue: endometrium', 'number in clust: 2', 'Max Pct: 0.5')	('Cluster: cluster-20', u'Majority Tissue: stomach', 'number in clust: 4', 'Max Pct: 0.75')	('Cluster: cluster-21', u'Majority Tissue: central_nervous_system', 'number in clust: 78', 'Max Pct: 0.666666666667')	('Cluster: cluster-22', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 10', 'Max Pct: 1.0')	('Cluster: cluster-23', u'Majority Tissue: pancreas', 'number in clust: 4', 'Max Pct: 0.75')	('Cluster: cluster-24', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 26', 'Max Pct: 1.0')	('Cluster: cluster-25', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 30', 'Max Pct: 1.0')	('Cluster: cluster-26', u'Majority Tissue: bone', 'number in clust: 41', 'Max Pct: 0.19512195122')	('Cluster: cluster-27', u'Majority Tissue: kidney', 'number in clust: 35', 'Max Pct: 0.885714285714')	('Cluster: cluster-28', u'Majority Tissue: pancreas', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-29', u'Majority Tissue: lung', 'number in clust: 41', 'Max Pct: 0.390243902439')	('Cluster: cluster-30', u'Majority Tissue: breast', 'number in clust: 2', 'Max Pct: 0.5')	('Cluster: cluster-31', u'Majority Tissue: lung', 'number in clust: 36', 'Max Pct: 0.916666666667')	('Cluster: cluster-32', u'Majority Tissue: central_nervous_system', 'number in clust: 33', 'Max Pct: 0.151515151515')	('Cluster: cluster-33', u'Majority Tissue: autonomic_ganglia', 'number in clust: 2', 'Max Pct: 1.0')	('Cluster: cluster-34', u'Majority Tissue: large_intestine', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-35', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 17', 'Max Pct: 1.0')	('Cluster: cluster-36', u'Majority Tissue: lung', 'number in clust: 58', 'Max Pct: 0.362068965517')	('Cluster: cluster-37', u'Majority Tissue: pleura', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-38', u'Majority Tissue: soft_tissue', 'number in clust: 3', 'Max Pct: 1.0')	('Cluster: cluster-39', u'Majority Tissue: ovary', 'number in clust: 35', 'Max Pct: 0.6')	('Cluster: cluster-40', u'Majority Tissue: lung', 'number in clust: 3', 'Max Pct: 1.0')	('Cluster: cluster-41', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-42', u'Majority Tissue: central_nervous_system', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-43', u'Majority Tissue: large_intestine', 'number in clust: 42', 'Max Pct: 0.5')	('Cluster: cluster-44', u'Majority Tissue: breast', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-45', u'Majority Tissue: stomach', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-46', u'Majority Tissue: skin', 'number in clust: 19', 'Max Pct: 0.894736842105')	('Cluster: cluster-47', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 34', 'Max Pct: 1.0')	('Cluster: cluster-48', u'Majority Tissue: lung', 'number in clust: 2', 'Max Pct: 1.0')	('Cluster: cluster-49', u'Majority Tissue: lung', 'number in clust: 75', 'Max Pct: 0.413333333333')
ANXA3	-0.800002792125	1.24192955382	0.533363684788	-1.05216142796	0.466574658185	-1.02814529932	0.12989573459	1.04307505964	1.45565233612	-0.925964719048	-0.525896129735	1.25060879056	0.580862631992	-1.06626779326	-0.715408386205	-0.692430236844	1.37536316483	-1.1399614807	0.989612032049	-1.10867012679	1.03197064262	-0.262205252917	-0.924522025324	1.04048559205	-0.439171780992	-0.782894912889	-0.349603477239	0.704912793702	-1.07566213684	0.397964390784	1.55446093653	-0.79301569219	0.126761901986	-1.23736909168	1.60924793474	-1.11910472768	1.32993026169	1.48118722237	-0.39799560972	1.38405471329	-0.38159955395	-1.0851384461	-1.19681571391	1.23899381833	-1.12794306908	-1.17135733697	-0.624386359309	-0.361968331034	-0.190493879611	1.60924793474
AMIGO2	0.429834728	0.955645881978	0.505109199357	-0.786248850635	-0.0195318383946	-0.815104020794	0.294457604828	1.21299375706	0.488560007585	-0.278737028036	-0.705139724358	1.41623759726	0.721398105207	-0.7803189442	1.05149879442	1.30823309189	1.06513746885	-1.58937329762	0.298876665987	-1.12394772692	0.158719771003	1.09310844065	-1.19184304089	1.34383848449	-1.25177620552	-1.36183855607	0.840894253924	1.35716027209	-1.28850228392	0.525766701548	0.0113984072965	0.196217239792	1.01195685138	-1.49497286993	-0.929274413774	-1.25649796206	0.96527393681	1.41623759726	-0.0111940850115	0.914676364937	1.18362501444	-1.48009377841	-1.39668478402	-0.102880390535	-1.58035344875	-0.110847082136	0.0692030578248	-0.931200126015	-1.21483198345	0.865133145599
VAMP8	-1.57051429137	0.698859718389	0.762765061042	1.08481603978	1.04030947545	-1.7532534797	1.11491676151	0.463372270477	0.996708134699	-0.858947337771	-0.645706175294	0.685902146647	-0.202688910278	-1.65341028745	-1.69971526465	-0.0795422546914	0.91480194283	-1.87058230778	0.848003644388	-0.696878765749	1.14444990952	-1.30585138409	0.903293784642	1.14444990952	1.14444990952	0.593352410223	-1.29058134208	0.422550784962	-0.264203284755	-0.0158477485707	1.05235480097	-0.494111507608	-0.978769502585	-1.68370946152	0.995452576226	0.350159560233	1.03956437352	-0.800890201882	-0.594659335169	0.884328136116	0.411443835638	1.14444990952	-1.62836844579	0.766534875018	-0.316179233012	-0.756900049592	-0.650128541533	-0.134487835587	0.293355838231	1.04528113946
ESRP1	-0.935327993444	-0.440365960961	1.14600765347	-0.801382098576	-0.682622842306	-0.824333558255	1.55910252111	-0.580355686365	1.58476258111	-0.829787133222	0.829592924156	-0.973652995148	-0.81131821274	-0.740108374986	-0.891072187643	0.737224145197	1.47128324701	-0.313113462137	-0.23648586746	-0.683953238967	1.57775743301	-0.867817614254	-0.646862767142	0.454155408017	-0.776528574198	-0.305244591272	-0.927147655045	-0.920621856465	-0.863174636041	-0.457872527355	1.54125463393	1.29862105942	-0.879687382418	-0.889861105282	1.20561173287	-0.911503741443	1.48954086664	-0.874464080118	-0.95105762544	0.871519268597	1.55196362325	-0.886028719787	-0.199806213996	1.47823350982	1.34874866296	-0.945184350229	-0.107769799833	-0.643466539273	1.19063824084	1.46196188038
TACSTD2	-0.748276823792	-0.331663904823	1.77810509357	-0.685399491058	-0.72649354617	-0.695004604544	1.5975811749	0.439492544328	1.18560536793	-0.696034845951	-0.765921359584	1.63533795935	-0.208243450467	-0.696582443982	-0.797336343287	-0.316234781503	2.01945748353	-0.729643639057	-0.66550388699	-0.52554217246	2.01945748353	-0.730868780044	-0.488739061519	0.725114857027	-0.61533489098	-0.674326844568	-0.489907654495	-0.445973309037	-0.643189739979	-0.161835750791	2.01945748353	-0.367335311337	-0.269059186865	-0.72582300104	1.37441132969	-0.722704624386	2.01945748353	-0.723494618147	-0.821064973756	0.991073946462	-0.218708504218	-0.823765590259	-0.75226275256	1.02607076514	0.309083532941	-0.648577643878	-0.767204091818	-0.71361269574	-0.767493669911	2.01945748353
EMP1	1.44616877339	0.0650371546515	0.515039191936	-1.1805769502	-1.22890928392	-1.20575832041	-0.444918704552	0.849641221232	0.58333069461	0.455817434673	0.921314256063	0.349782756068	1.18660361317	-0.964749192475	0.318881521341	-1.23958025439	1.19793731566	-1.21403013234	-0.902763130652	0.407045927281	1.34262032037	0.914829950219	-1.28394873116	1.09719328603	-0.952026540645	-1.07445785075	1.37984869526	-0.567867030676	1.24545007061	0.170945174902	1.32425727276	-1.14444942049	1.13222139646	-1.27713169026	-0.0126702919799	-0.855313893396	1.00449478689	1.3303875338	-0.267997986252	0.704751038218	-0.520949230743	-0.412255932597	-1.29221518867	0.336793366928	-1.13849537899	-1.313130521	1.14217426433	-0.825790507288	-1.34041172167	1.23783086866
CAV2	0.21101233651	0.769770060589	0.990016169124	-1.51883312984	-0.905824886879	-1.18421999751	-1.01136235972	1.1310653766	-0.329254849021	-0.819234751378	0.479854727146	1.27675165032	0.872048564368	1.29017176201	1.13874022766	-0.338239879185	1.28671441866	-1.08145113959	-0.0579913163595	-0.284323945161	0.968800759199	0.557969042999	-1.38898904748	0.961390457909	-1.46559712841	-0.448416149261	1.24483373419	1.31997500796	0.624069153587	0.775982853622	0.578129904719	-1.25321016447	0.885118172513	-1.64235710866	0.334529562854	-1.45815915655	1.06774556133	0.739951871614	0.515623211312	0.548049740744	-1.05768643346	-1.51997882498	-1.46365976245	-0.0548556329831	-0.937333188596	0.0327291386318	0.693238024148	-1.28656020646	-0.878078672626	1.09133624072
FSTL1	1.08654282748	0.570816007778	0.121758341417	-1.24711497581	-1.20695348975	0.219957630831	-0.666698982533	1.01879676216	-1.21598491919	0.632985530234	0.663432610587	1.06517484759	1.55011398042	0.777858266334	1.14427389315	-1.00450729704	0.913819582653	-1.10595232051	-0.726155105569	1.29711343638	0.50101372561	1.57448208418	-1.29033326746	-0.609100450877	-0.891241807665	-1.24315425964	1.61672916147	0.824285183002	0.0090945355626	0.434615966155	-0.0232062535613	-0.725804475592	1.38596631136	0.712188456294	-1.13068746061	-1.10876744197	0.533046978128	1.10751353731	1.10815113123	1.12453673495	-1.02731945742	-0.970080912343	-1.13994991526	-1.18878884899	-1.28015755776	-0.796137684168	0.718903274325	-0.835811849318	-1.27900894768	-0.000253115871255
S100P	-0.452757076647	-0.685658823639	0.898823856343	-0.68690077743	0.367691106756	-0.75889433219	1.20416906898	0.231219964313	1.90485660579	-0.54080097102	-0.705771754135	-0.908331560256	-0.809213943468	-0.794793207908	-0.775315327806	-0.0594757190407	1.35291979221	-0.904606799089	1.79129750928	-0.78401020866	1.42179812933	-0.710047473112	-0.753475824819	1.73340916084	0.793608304895	-0.639207585948	-0.705009525433	-0.777649443721	-0.683340353262	-0.19523267635	1.90485660579	-0.684101857457	-0.691671143113	-0.891196602353	0.926013762953	-0.694386591991	1.57668975647	-0.82184618189	-0.857320687562	-0.329303240712	0.957705196826	1.86430508632	-0.812358993845	1.90485660579	-0.703999882484	-0.752911174416	-0.579550058048	-0.116584439423	-0.673032263341	1.10453598768
BEX1	0.938968560709	-0.970169275131	-0.520248723479	-0.93687603008	-0.123035607782	1.86174347411	-0.659010214171	-0.525566452614	-1.0019794452	-0.0137771860855	-0.505528253189	-1.02362588832	-0.277815946593	0.126426012598	0.958143435609	1.59375460317	-0.850215629207	1.70513052316	-0.102986346388	-0.0421201578797	-0.751336696694	0.644660422296	-0.939537562275	-1.00193539873	0.280099132422	-0.724638529097	-0.0116997226803	-0.925438584857	-1.09124196878	-0.47086927123	-1.06239362822	1.78366419841	0.142664727118	1.86174347411	-0.861037335959	-0.918400873923	-0.826213685276	1.26422579085	-0.369759756034	-0.0642096165187	0.193846252305	1.76522036317	1.7251902423	-0.935924868157	-0.823742612742	1.86174347411	0.190085226895	-0.326939996313	1.64735699111	-0.88639164083
TFPI2	1.89413032254	1.00112604951	-0.285306566528	-0.829564870316	-0.882561952863	-0.488890377691	-0.508745037942	0.999499876914	-1.07466695801	0.125187524573	-0.0242452894104	1.89413032254	1.89413032254	-0.715673166108	-0.702640175022	-0.466258218599	0.811557621455	0.683240226886	-0.324638915128	0.279019580678	-0.169893394109	0.862300953131	-0.229243529494	-1.00622976016	-1.02203216541	-1.01984759787	1.68829699817	1.6884148054	-1.01714040659	0.693379978533	0.00897108904438	-0.86495013581	1.09844088217	0.339310561177	-0.975327715102	-1.03750112077	1.00032106088	1.89413032254	-0.795176031207	1.52099875998	0.0572275470102	-0.992847900804	-1.07598050894	-1.02661895192	-0.937776365963	-1.0442410097	0.706462992133	-0.880063750842	-1.07687275381	0.334656828293
TSPAN8	-0.536678578718	-0.170209051622	-0.292602070305	-0.672314145811	-0.720450577402	-0.282736088414	0.00902464072748	0.335594281708	2.41280767861	-0.557224123549	-0.692237602946	-0.707002708057	-0.276459920006	0.0873398074025	-0.729452313689	2.05544589115	-0.398957672815	-0.681109529612	1.61813321839	-0.712386162699	-0.00118479027733	-0.301609728245	-0.696986748841	2.41280767861	-0.720151130355	-0.612355040512	-0.455631233962	-0.601644970528	-0.767106437623	-0.51683199987	-0.00791726055526	0.650587234583	-0.633888337804	0.139217872664	2.41280767861	-0.56435006662	-0.0834626805864	0.851091910317	0.0889516371502	-0.597141790618	2.41280767861	-0.808834959169	-0.620755178424	2.41280767861	-0.667396404104	-0.441769365628	-0.655179274274	-0.63083780588	-0.667083313696	0.582514176099
GPX8	1.2519698954	0.830782031252	0.243863095555	-1.2330976543	-1.08966137475	-0.834028712714	-0.505167951904	0.944980969285	-0.734083762654	0.695852155069	0.694473433476	0.840681752723	1.1992065978	0.643683961547	1.11628208046	-1.23758804109	0.617736823088	-1.02457285707	-0.0903279601799	1.13204097748	0.468013133811	1.153183486	-1.25585388747	0.523347726391	-1.20185397158	-1.22541151623	1.51213665156	0.915547741328	0.770957121687	0.857466802361	0.944964718558	-1.10376703033	1.06034684234	-1.23412149463	-0.0597736268299	-1.26742138331	0.588511802136	1.14377387213	0.698935455038	0.75561227906	-1.31539012006	-1.36352701525	-1.19122692048	-0.224608129029	-1.13135616493	-1.30303316675	0.995828532768	-1.26743085483	-1.3021798543	0.595303512356
CNRIP1	1.50210180201	-0.668423418297	-0.800567648575	-0.763712514926	1.9982365486	1.66442569091	-0.856199414247	0.0818930059507	-0.881392808986	-0.385747704319	0.997542679796	-1.05832564543	1.15934608122	0.890177545035	1.44559810489	0.224952570752	-0.741710812051	0.796092694809	-0.861128763366	-0.93992042512	-0.869254932214	1.137253549	-0.815892527849	-0.900326669769	-0.406561334017	-0.804127412968	1.46244390511	-0.0382131507304	-0.274459155891	0.0576373742504	-0.936323046608	0.610228100283	1.21349763455	1.6793778187	-0.862342446841	-0.866774061981	-0.789938341366	1.71244542669	0.94487298119	-0.68613768015	-0.878101246777	-0.697400020047	1.6040060324	-0.860240189194	-0.939114067623	-0.977846948178	1.10620223838	-0.834316023895	-0.128651468382	-0.765181904725
RNF128	0.904018911952	0.225208041294	0.174576321866	-0.921305541104	-0.983572863763	-0.799192886624	0.023845485587	-0.231381665869	1.78028888073	-0.378102423847	0.602316836409	1.54370325198	-0.48696162308	-0.508254733942	-1.04335947641	1.75888219504	0.405835028082	-0.862720863318	1.68124830723	0.138599804485	0.815716918573	-0.362585638736	-0.948857260222	1.83937714275	-0.877984131678	-0.788398395289	-0.396301466977	1.29755582159	-0.951134011032	-0.159914669579	-0.82219523405	-0.314649396648	-0.340945580306	-0.954317347221	1.52572718733	-0.937108911031	0.255588660467	-1.06678906019	-0.907273813752	-0.657440915104	1.70590662894	-0.952660390357	-0.817421826679	1.2964231491	-0.91048352503	2.09227735493	1.01271711363	-0.961815326194	-0.999215835392	0.262531771462
GPRC5A	0.469386485107	0.521906487899	0.214614477047	-1.08795699864	-1.10962631261	-0.997126041091	0.246028945587	1.13915472006	1.37517566851	-0.792661552136	0.0542990909642	0.822406250404	0.696700845468	-1.1374897475	-0.657063943693	-1.03467134743	1.30194851893	-0.991684248617	-0.542199986713	0.238736180888	1.46661957555	-0.0144977848849	-0.967036269828	1.54562338454	-1.13157961807	-1.09614193544	0.347707104556	0.402043983952	1.50494256208	0.546584187734	1.34935656578	-1.07948634174	0.4465888938	-1.20065256307	1.38770521062	-1.10376136898	1.40845761057	0.887889786657	0.0275976843748	0.903696797397	-0.366774263658	-1.17833795503	-1.08072761537	1.14691823642	-1.24305830186	-1.15628083871	0.277545229922	-1.10010678802	-1.20633604626	1.54562338454
BASP1	1.22514552049	-0.67633452841	0.867711441228	0.788346820533	-0.511583659334	0.861192709279	-0.524736686328	0.808839560984	-1.61513010147	-0.88607973691	-1.42441887258	0.817174349246	1.22514552049	1.22514552049	-1.36542952225	-0.849813927802	0.884327268271	1.10839199638	-1.17174565293	-1.46938150478	0.443547255949	0.558322361185	0.912925095989	-1.62079698568	0.116868381752	-0.70214881525	1.14778267947	0.499593002271	-1.67785326546	0.367669905043	-0.168747142231	0.40322026447	1.15091024602	1.08765298717	0.748323345068	-0.755029070138	0.643065109061	1.22514552049	-1.10735306801	0.377936241523	-0.695270090237	1.22514552049	0.572660461575	-1.67185313953	-1.40227268719	1.22514552049	-1.11068495978	-0.614282390961	-0.0263844622547	-0.470004335899
VIM	0.77281000358	0.452947087067	-0.732479999028	-0.458586785723	0.77281000358	0.312679450461	-1.52894817171	0.77281000358	-1.8891960032	0.77281000358	0.77281000358	0.77281000358	0.77281000358	0.77281000358	0.77281000358	-1.18694367924	-0.508373776279	0.334477627641	-0.503849398878	0.77281000358	-1.58112871097	0.77281000358	0.77281000358	0.580921477726	0.632619018276	0.77281000358	0.77281000358	0.77281000358	0.77281000358	0.77281000358	-0.656942365695	-1.18358846339	0.77281000358	0.77281000358	-1.17589489754	0.77281000358	-1.13332640305	0.77281000358	0.77281000358	0.236283917087	-1.44878163133	0.77281000358	0.243496838794	-1.62061640486	-1.83628226639	-2.17443796839	0.77281000358	0.77281000358	-2.05057230357	-0.443726277302
SPP1	2.01915322071	2.01915322071	0.865841036232	-0.387863811505	-0.467851416016	-0.783299656168	-0.963267770318	0.408073088186	-1.02977731794	0.258231429751	1.46880103439	2.01915322071	-0.124425044483	-1.06459046331	2.01915322071	0.806686517889	-0.21474557304	-0.480458791939	1.02067871554	-1.05453545236	0.55377919311	0.272193821856	-0.981996037704	-0.998918467084	-0.0934719615985	-0.577716044361	-0.112846228781	2.01915322071	-1.01216582663	-0.129132981108	-0.773438469931	0.0498833102885	0.214327717693	-0.880000535361	-0.799263656321	-0.523404749493	0.122178405742	1.796254738	-0.765877177211	1.00580458433	-0.880128986301	0.437744363495	-0.988325189103	-0.921491576934	-0.92367255646	-0.925100559832	1.31637375595	-0.586804811892	-0.664879257706	-0.583167445109
INSM1	-0.460260000139	-0.511529605101	-0.32489942433	-0.223404611369	-0.494690220082	1.42609267908	-0.129974245912	-0.467418377355	-0.184597502278	-0.447760200606	-0.353090115977	-0.569527931579	-0.493875428103	-0.47489557659	-0.427366686699	2.63332406643	-0.507740218325	2.26101008036	-0.488622865648	-0.503238707476	-0.480625040445	-0.439738512173	-0.488570262882	-0.515864591408	-0.394385960691	-0.439523271343	-0.465822857611	-0.52425825812	-0.40515170398	-0.452269269436	-0.591656921868	2.69106324801	-0.475204448726	-0.484397203139	-0.480603473504	-0.313866033514	-0.492544016597	-0.511115298194	0.631853052649	-0.478180345297	2.53816889542	-0.45420667648	0.885688639185	-0.379960411589	-0.420665390384	2.69106324801	-0.407547161194	-0.276425159029	2.1477887238	-0.470578647776
PRSS23	0.810473418674	0.985481931098	0.455254728564	-1.40259517574	-1.20501456553	-0.917650699201	-0.168557867362	1.12159728618	0.688703709548	-0.320410082028	0.557688959433	-0.690138752726	1.1417819002	-1.11033080457	1.27558052952	-0.55233586375	0.888348420181	-1.17896225368	0.370971997909	0.134199864881	1.22981551028	1.16067149216	-1.49800392504	0.522762667327	-1.3820683591	-1.15924141257	1.35609439927	0.985850748455	0.0558413258869	0.333828494886	1.39394887963	-0.687974300738	0.875662327451	-1.3184477894	1.39394887963	-1.47854630561	0.74001807346	0.266171520334	-1.33318187788	0.382835913337	0.40221754687	-1.4896155274	-1.50131475904	0.355386072387	-1.25964224374	-0.164719786864	1.27942382251	-1.24588363279	0.0433739732752	0.856701591447
TUBB2B	-1.19483300439	-0.465381994414	-0.579368530954	-0.264743064318	-0.529672808455	1.52940818298	-1.08825469642	-0.58476035494	-0.649284364029	0.342048714682	-0.00272891462455	-0.684079066534	-0.732314136573	0.739817155643	0.905694285291	1.36016424481	-1.04260169524	1.83718391406	0.280575864915	0.800025858825	-1.04389140857	0.193281251474	-0.796988096125	-1.10476165898	-1.2434907616	-0.349401090963	-1.1045670697	-0.657706727517	0.800634431783	-0.131165331057	0.118782920188	1.72486371746	-0.778427941077	1.90454589255	1.35970036426	-1.21196561024	-0.967276110087	-0.509138655162	0.81825589366	-0.101025737376	0.998898894785	-1.22226274539	1.05222900457	-0.943422930773	1.53436732831	1.48644581152	0.245344790519	-1.00734562315	1.68320006848	-0.72460846213
ARHGAP29	-0.141366821323	1.1909823788	-0.0487268934229	-1.61777022226	-1.5270757939	-0.402190959867	0.503531209775	0.823496387597	-0.154552391006	-0.957691654124	-0.314838089129	1.27730086872	1.27730086872	-1.38303182333	0.790468102729	-0.524296936214	0.860103192259	0.0489445252385	0.576856705332	0.483377287008	0.862046579136	0.68043622427	-1.64255516039	0.864035004431	-1.62038910474	-1.64065222128	0.616595542992	1.21482788709	0.114272781333	0.644930815253	1.27730086872	-0.583955106086	0.931297506934	-0.29114559514	0.403753106963	-1.15580735097	0.806994047497	1.19639103803	0.292477544727	1.27730086872	0.496219989153	-1.61044561963	-1.55628826378	-0.113729821437	0.870172291717	-1.56265444146	-0.0603559377172	-0.928643003639	-1.5223771131	0.979126700804
UCHL1	1.16420110203	-0.59507930843	0.465856349083	-0.105090017657	-1.30719324927	1.16420110203	-1.04893924814	0.330962720415	-1.15044536581	0.434296768072	-1.2023133747	1.16420110203	0.67223820474	1.16420110203	1.16420110203	1.16420110203	-0.634217416323	1.16420110203	-0.503059587988	-0.922974743345	-1.16777037543	0.758261938417	-0.615348778715	-1.5019241803	-1.11585324965	0.148074407206	1.05021120304	0.642623382695	-1.58483941204	0.313916759692	-0.239855004251	1.16420110203	0.361071030822	1.16420110203	1.02251984138	-1.13124786829	-0.417995902291	1.16420110203	0.996954907862	0.58237688056	0.104790415522	-1.73737429884	1.16420110203	-1.33378348149	-1.26726871643	0.804522825147	-1.0857400143	-1.22855948469	1.16420110203	-0.762217780664
SCG3	-0.428910520568	-0.515553601638	-0.371261456872	-0.460395911606	-0.357516894552	1.99811375087	-0.379554345857	-0.47171572713	-0.338116468931	-0.332816161682	-0.34362449275	-0.583256612977	-0.532630553226	-0.468459439727	-0.588107019684	2.44847273775	-0.480810728133	2.136756821	-0.427137503606	-0.430942851584	-0.440264254196	-0.417991758422	-0.485233670705	-0.420326863617	-0.479579559558	-0.501269459765	-0.514338283784	-0.516299608806	-0.468678649407	-0.405695018421	-0.486097296322	1.96942745886	-0.499733276791	2.3581374524	-0.47914725974	-0.491299329082	-0.469688457359	-0.4807835523	-0.416716196194	-0.429209552983	1.39410669504	-0.442284569831	2.18985888351	-0.466937527173	-0.539224831063	2.72116244672	-0.372168854033	-0.489789607904	1.47937851083	-0.471847028987
EMP3	1.2397686854	0.321131106066	-0.894478228087	-0.266038482191	1.2397686854	-1.02375754344	-1.4238920178	0.94041684565	-1.0524340631	0.602358259133	1.11360362699	0.0725559903964	1.08733707019	0.657141660907	0.842193991302	-1.36452460542	-0.296930226828	-1.27593246296	-0.369533757143	0.631607743512	-0.535723357086	1.05051113019	0.594298204597	0.461888919681	0.812945297021	1.03732018775	1.2397686854	0.831458429725	1.2397686854	0.66088854007	-0.592037287339	-1.4147234675	0.96125674747	-1.81002360653	0.0446105710226	-0.372733483524	-0.692436366358	0.890047879761	0.981373355013	-0.688189356026	-1.01185311697	1.2397686854	-1.44477758953	-1.10060652223	-1.71446324986	-1.28832918208	1.1040308696	0.539201305584	-1.58980995494	-0.213793231703
PLS3	0.652187483325	0.626701033412	0.71934171836	-2.37581744396	-1.64799835962	-0.283549377229	-0.598100890335	0.71934171836	0.16083794817	0.242042360697	0.687114566964	0.71934171836	0.71934171836	0.298365579368	0.71934171836	0.538532711414	0.71934171836	-1.2574469563	0.696622302678	0.662345195581	0.71934171836	0.71934171836	-0.4697167642	0.596496559829	-2.17034932432	-1.1410975914	0.71934171836	0.71934171836	0.485183007017	0.715413413119	0.595643321953	-0.0778817284614	0.71934171836	-0.396814739783	0.71934171836	-1.74306767093	0.71934171836	0.71934171836	0.532542254148	0.71934171836	-0.439308212964	-2.45732432265	-2.27607094326	0.397948490704	-0.181863158345	0.205682890199	0.65349506203	-1.94449588626	-0.795718304332	0.71934171836
YAP1	0.462415801362	0.679650202455	0.657228329223	-1.44837918674	-1.46750693523	-1.14292749866	0.398054653527	0.77260784947	0.904397684367	0.802903998055	0.574677234133	0.548204295012	0.937660954627	0.464801022694	0.485291344612	-1.10134214347	0.846106205517	-1.46656199126	0.73702352407	0.821714311622	0.804742481707	0.725533903518	-1.39550548	0.845905176603	-1.47156946681	-1.29362319384	0.929882011379	0.659068058646	0.298654931223	0.797648883768	0.986815630439	-1.36070521986	0.862554196667	-1.56730611126	1.13735205722	-1.40088859191	0.897317898432	0.569268378468	0.515210225595	0.801639987087	-0.887739286199	-1.43394767936	-1.41547145122	0.732534376453	-1.39813227563	-0.522957211351	0.670254405623	-0.988836907822	-1.43051372688	0.866794343921
IGFBP3	1.73816955422	0.880593211853	0.720754077613	-1.2161371186	-1.20611342588	-0.657737916461	-0.225116436459	0.937187225089	-0.728148450455	-0.19170350409	0.443020657179	0.456766029088	0.492005917749	-0.713411692965	-0.242557445892	0.618277717773	1.30149988448	-1.31671184355	-0.244921829629	0.231643105017	1.59945764829	0.939050199547	-1.12513734345	1.22871093772	-1.14956472142	-0.856902398227	1.73816955422	1.66285795712	-1.39897484245	0.131996585514	0.866563959945	-0.721782482764	0.572826197454	-0.771897272761	-1.17550546178	-1.21944320315	1.23935768221	-0.0853433685656	-1.133251868	1.51473078341	0.959739293466	-0.971514251591	-0.419074433544	-0.632027606087	-0.923915960341	-0.586520053381	1.35148392654	-1.0290542804	-1.26538269161	0.582989798005
